Study_ID,level,Scientific_name,Common_name,Breeding_system,N_offspring_sampled,EPY_percent,N_broods_sampled,EPP_percent,Lat,Long,nest_box,marker_type,year_of_study_START,year_of_study_END,study_duration,breeding_start,breeding_end,yearly_data,No,Scientific_name_amended,Jetz_name,Clements_name,BIRDBASE_clements_names,fam_sys_known,fam_sys_inferred,breedsys_known,breedsys_inferred,breedsys_cat,breedsys_cat1,breedsys_cat2,Female.MinMass,Female.MaxMass,,Male.MinMass,Male.MaxMass,Average.Mass,Social_1,Social_2,Social_3,Social_4,Social_5,Social_6,Mono,Poly,mono_poly_model,BS_Birdbase,Coop,Nest_type,CS_min,CS_max,cooperative_breeding,max_pa,match_source,MG_comments,Sexual selection,Data certainty,Sex-role_reversal,Territoriality,Migration,Lat_round,Long_round,population_id,breeding_system_cat,nest_type_model,breeding_system_3cat,breeding_system_model,marker_type_model,study_duration_num,nest_box_model,population_id_source,n_mixed_broods,n_non_mixed_broods,n_EPY_offspring,n_WPY_offspring,parental_care_model,parental_care_binary
17Johnsen2012,total,Luscinia_svecica,bluethroat,monogamy,183,25.7,33,54.5,62.42,8.87,NA,microsatellite,NA,NA,#VALUE!,May,July,other,139,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,14.5,22,,15.1,19.5,18.01666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,4,7,NA,NA,NA,NA,2,4,0,Territorial,Strong,62.42,8.87,Luscinia_svecica_62.42_8.87,monogamy,open,monogamy,monogamy,microsatellite,NA,NA,species_coordinates,18,15,47,136,biparental,biparental
429 Questiau1999,total,Luscinia_svecica,bluethroat,monogamy,162,42,36,63.9,27.33,-2.42,no,other,1995,1996,2,NA,NA,no,139,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,Luscinia_svecica,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,14.5,22,,15.1,19.5,18.01666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,4,7,NA,NA,NA,NA,2,4,0,Territorial,Strong,27.33,-2.42,Luscinia_svecica_27.33_-2.42,monogamy,open,monogamy,monogamy,mixed_other,2,no,species_coordinates,23,13,68,94,biparental,biparental
411Lawless1997,total,Megascops_asio,eastern_screech-owl,monogamy,80,0,23,0,37.62,-84.12,yes,DNA_fingerprinting,1994,1994,1,March,June,single-year study,140,Megascops_asio,Megascops_asio,Megascops_asio,Megascops_asio,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,150,263,,140,210,190.75,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CV,O",3,5,NA,NA,NA,NA,0,4,0,Territorial,Weak,37.62,-84.12,Megascops_asio_37.62_-84.12,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,1,yes,species_coordinates,0,23,0,80,biparental,biparental
49Olsen2008,total,Melospiza_georgiana,swamp_sparrow,monogamy,149,20.8,59,44.1,39.6,-79.3,no,microsatellite,2002,2005,4,May,August,no,141,Melospiza_georgiana,Melospiza_georgiana,Melospiza_georgiana,Melospiza_georgiana,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,17,NA,,NA,NA,17.3,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,CP,1,6,NA,NA,NA,NA,1,4,0,Territorial,Strong,39.6,-79.3,Melospiza_georgiana_39.6_-79.3,monogamy,open,monogamy,monogamy,microsatellite,4,no,species_coordinates,26,33,31,118,biparental,biparental
49Olsen2008,total,Melospiza_georgiana,swamp_sparrow,monogamy,201,20.9,54,38.9,39.3,-75.5,no,microsatellite,2004,2005,2,May,August,no,141,Melospiza_georgiana,Melospiza_georgiana,Melospiza_georgiana,Melospiza_georgiana,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,17,NA,,NA,NA,17.3,0,0,0,0,0,0,Mono,NA,monogamy,Mono,0,CP,1,6,NA,NA,NA,NA,1,4,0,Territorial,Strong,39.3,-75.5,Melospiza_georgiana_39.3_-75.5,monogamy,open,monogamy,monogamy,microsatellite,2,no,species_coordinates,21,33,42,159,biparental,biparental
66Hill2011,total,Melospiza_melodia,song_sparrow,monogamy,191,23.6,72,36.1,47.65,-122.03,no,microsatellite,1996,1998,3,March,August,no,142,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,17.1,27,,18,45.7,25.46666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,1,6,NA,NA,NA,NA,2,4,0,Territorial,Weak,47.65,-122.03,Melospiza_melodia_47.65_-122.03,monogamy,open,monogamy,monogamy,microsatellite,3,no,species_coordinates,26,46,45,146,biparental,biparental
132Major2004,total,Melospiza_melodia,song_sparrow,monogamy,38,10.5,10,30,44.75,-63.68,no,microsatellite,2000,2000,1,April,July,single-year study,142,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,17.1,27,,18,45.7,25.46666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,1,6,NA,NA,NA,NA,2,4,0,Territorial,Weak,44.75,-63.68,Melospiza_melodia_44.75_-63.68,monogamy,open,monogamy,monogamy,microsatellite,1,no,species_coordinates,3,7,4,34,biparental,biparental
239Reid2014,total,Melospiza_melodia,song_sparrow,monogamy,2667,28.2,NA,NA,48.63,-123.02,no,microsatellite,1993,2011,19,March,August,other,142,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,Melospiza_melodia,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,17.1,27,,18,45.7,25.46666667,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,1,6,NA,NA,NA,NA,2,4,0,Territorial,Weak,48.63,-123.02,Melospiza_melodia_48.63_-123.02,monogamy,open,monogamy,monogamy,microsatellite,19,no,species_coordinates,NA,NA,752,1915,biparental,biparental
204Hartley1993,total,Miliaria_calandra,corn_bunting,monogamy,44,4.5,15,6.7,57.62,-7.5,no,DNA_fingerprinting,1989,1990,2,May,August,no,143,Miliaria_calandra,Miliaria_calandra,Emberiza_calandra,Emberiza_calandra,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,36,53,,45,63,49.33333333,0,0,0,0,0,0,Mono,Poly,mixed,MonoPoly,0,CP,1,7,NA,NA,NA,NA,2,4,0,Territorial,Weak,57.62,-7.5,Miliaria_calandra_57.62_-7.5,monogamy,open,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,1,14,2,42,biparental,biparental
74Miño2011b,total,Mycteria_americana,wood_stork,monogamy,58,0,29,0,NA,NA,no,microsatellite,2006,2008,3,NA,NA,no,144,Mycteria_americana,Mycteria_americana,Mycteria_americana,Mycteria_americana,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,2050,2780,,2700,3090,2655,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,NA,2,5,NA,NA,NA,NA,0,4,0,Non-territorial,Weak,NA,NA,Mycteria_americana_74Miño2011b,monogamy,NA,monogamy,monogamy,microsatellite,3,no,species_study_id_missing_coordinates,0,29,0,58,biparental,biparental
11Silvia2010,total,Myiopsitta_monachus,monk_parakeet,monogamy,58,0,52,0,27,-81,no,microsatellite,NA,NA,#VALUE!,May,June,no,145,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,family,family,Pair,Pair,pair,pair,pair,112,140,,90,134,114.3333333,1,0,0,0,0,0,Mono,NA,monogamy,Mono,3,DM,5,7,no,3.6,Clements_name,NA,0,4,0,Non-territorial,Weak,27,-81,Myiopsitta_monachus_27_-81,monogamy,ground,monogamy,monogamy,microsatellite,NA,no,species_coordinates,0,52,0,58,biparental,biparental
11Silvia2010,total,Myiopsitta_monachus,monk_parakeet,monogamy,27,0,14,0,41,-72,no,microsatellite,NA,NA,#VALUE!,NA,NA,no,145,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,Myiopsitta_monachus,family,family,Pair,Pair,pair,pair,pair,112,140,,90,134,114.3333333,1,0,0,0,0,0,Mono,NA,monogamy,Mono,3,DM,5,7,no,3.6,Clements_name,NA,0,4,0,Non-territorial,Weak,41,-72,Myiopsitta_monachus_41_-72,monogamy,ground,monogamy,monogamy,microsatellite,NA,no,species_coordinates,0,14,0,27,biparental,biparental
396Zilberman1999,total,Nectarinia_osea,orange-tufted_sunbird,monogamy,88,22.7,47,36.2,32.08,34.78,no,DNA_fingerprinting,1989,1990,2,NA,NA,no,146,Nectarinia_osea,Nectarinia_osea,Cinnyris_osea,Cinnyris_osea,NA,no_fam,Pair,Pair,biparental,biparental,biparental,6.8,NA,,7.6,NA,7.2,0,0,1,1,0,0,Mono,Poly,mixed,MonoPoly,0,PN,1,3,no,0,Clements_name,NA,2,4,0,Territorial,Weak,32.08,34.78,Nectarinia_osea_32.08_34.78,monogamy,other_enclosed,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,17,30,20,68,biparental,biparental
351Brekke2013,total,notiomystis_cincta,New_Zealand_hihi,monogamy,1538,68,485,88.9,-36.6,174.88,yes,microsatellite,2004,2011,8,September,February,yes,147,notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,no_fam,no_fam,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,26,94,,29,103,63,0,0,1,1,0,0,NA,NA,NA,NA,0,CP,3,5,NA,NA,NA,NA,3,4,0,Territorial,Weak,-36.6,174.88,notiomystis_cincta_-36.6_174.88,monogamy,open,monogamy,monogamy,microsatellite,8,yes,species_coordinates,431,54,1046,492,NA,NA
193Castro2004,total,notiomystis_cincta,New_Zealand_hihi,monogamy,188,47.3,61,82,-38.08,176.28,yes,DNA_fingerprinting,1994,1998,5,October,March,no,147,notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,no_fam,no_fam,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,26,94,,29,103,63,0,0,1,1,0,0,NA,NA,NA,NA,0,CP,3,5,NA,NA,NA,NA,3,4,0,Territorial,Weak,-38.08,176.28,notiomystis_cincta_-38.08_176.28,monogamy,open,monogamy,monogamy,DNA_fingerprinting,5,yes,species_coordinates,50,11,89,99,NA,NA
220Ewen1999,total,notiomystis_cincta,New_Zealand_hihi,monogamy,34,35.3,10,80,-36.6,174.88,yes,DNA_fingerprinting,1995,1997,3,October,February,no,147,notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,Notiomystis_cincta,no_fam,no_fam,nk-coop,nk-coop,nk_cooperation,nk_cooperation,nk_cooperation,26,94,,29,103,63,0,0,1,1,0,0,NA,NA,NA,NA,0,CP,3,5,NA,NA,NA,NA,3,4,0,Territorial,Weak,-36.6,174.88,notiomystis_cincta_-36.6_174.88,monogamy,open,monogamy,monogamy,DNA_fingerprinting,3,yes,species_coordinates,8,2,12,22,NA,NA
372Quillfeldt2001,total,Oceanites_oceanicus,Wilson’s_storm-petrel,monogamy,63,0,63,0,-51.72,-61.29,no,DNA_fingerprinting,1995,1998,4,December,February,no,148,Oceanites_oceanicus,Oceanites_oceanicus,Oceanites_oceanicus,Oceanites_oceanicus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,37.5,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,"BU,CR",1,1,no,0,Clements_name,NA,0,4,0,Non-territorial,Strong,-51.72,-61.29,Oceanites_oceanicus_-51.72_-61.29,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,4,no,species_coordinates,0,63,0,63,biparental,biparental
376Mauck1995,total,Oceanodroma_leucorhoa,Leach’s_storm-petrel,monogamy,42,0,42,0,44.58,-66.75,no,DNA_fingerprinting,1991,1992,2,June,September,no,149,Oceanodroma_leucorhoa,Oceanodroma_leucorhoa,Hydrobates_leucorhous,Hydrobates_leucorhous,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,24,58,,25,55,42.58333333,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,"BU,CR",1,1,no,0,Clements_name,NA,0,4,0,Non-territorial,Strong,44.58,-66.75,Oceanodroma_leucorhoa_44.58_-66.75,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,0,42,0,42,biparental,biparental
137Currie1998,total,Oenanthe_oenanthe,Northern_wheatear,monogamy,73,11,17,29.4,52.77,-4.78,no,DNA_fingerprinting,1991,1991,1,March,June,single-year study,150,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,18,35.3,,19,32.2,26.68333333,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CP,CV,CR,BU",3.5,7,NA,NA,NA,NA,1,4,0,Territorial,Strong,52.77,-4.78,Oenanthe_oenanthe_52.77_-4.78,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,1,no,species_coordinates,5,12,8,65,biparental,biparental
119Currie1999,total,Oenanthe_oenanthe,Northern_wheatear,monogamy,62,3.2,10,10,52.77,-4.78,no,DNA_fingerprinting,1992,1993,2,April,June,yes,150,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,18,35.3,,19,32.2,26.68333333,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CP,CV,CR,BU",3.5,7,NA,NA,NA,NA,1,4,0,Territorial,Strong,52.77,-4.78,Oenanthe_oenanthe_52.77_-4.78,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,1,9,2,60,biparental,biparental
131Kudernatsch2010,total,Oenanthe_oenanthe,Northern_wheatear,monogamy,132,25.8,28,46.4,49.5,8.17,no,microsatellite,2005,2006,2,April,September,yes,150,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,Oenanthe_oenanthe,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,18,35.3,,19,32.2,26.68333333,0,0,0,0,0,0,Mono,NA,monogamy,Mono,3,"CP,CV,CR,BU",3.5,7,NA,NA,NA,NA,1,4,0,Territorial,Strong,49.5,8.17,Oenanthe_oenanthe_49.5_8.17,monogamy,cavity,monogamy,monogamy,microsatellite,2,no,species_coordinates,13,15,34,98,biparental,biparental
480Hsu2006,total,Otus_elegans,elegant_scops-owl,monogamy,200,0.5,108,0.9,22,121.08,both,microsatellite,1999,2004,6,January,April,yes,151,Otus_elegans,Otus_elegans,Otus_elegans,Otus_elegans,NA,NA,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,103,0,0,0,0,0,0,NA,NA,NA,NA,0,CV,2,5,NA,NA,NA,NA,0,4,0,Territorial,Weak,22,121.08,Otus_elegans_22_121.08,monogamy,cavity,monogamy,monogamy,microsatellite,6,NA,species_coordinates,1,107,1,199,biparental,biparental
135Arsenault2002,total,Otus_flammeolus,flammulated_owl,monogamy,37,0,17,0,34.5,-108,no,DNA_fingerprinting,1996,1998,3,May,June,no,152,Otus_flammeolus,Otus_flammeolus,Psiloscops_flammeolus,Psiloscops_flammeolus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,44,100,,44.5,66.1,63.65,0,0,0,0,1,0,Mono,NA,monogamy,Mono,3,"CV,O",2,4,NA,NA,NA,NA,0,4,0,Territorial,Strong,34.5,-108,Otus_flammeolus_34.5_-108,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,3,no,species_coordinates,0,17,0,37,biparental,biparental
469 van Dongen2009,total,Pachycephala_pectoralis,golden_whistlers,monogamy,130,19.2,65,23.1,-37.52,145.53,no,microsatellite,2001,2004,4,September,February,no,153,Pachycephala_pectoralis,Pachycephala_pectoralis,Pachycephala_pectoralis,Pachycephala_pectoralis,NA,NA,Pair,Pair,biparental,biparental,biparental,32.7,NA,,NA,NA,29.9,0,0,0,0,1,0,Mono,NA,monogamy,Mono,0,CP,2,3,NA,NA,NA,NA,1,4,0,Territorial,Weak,-37.52,145.53,Pachycephala_pectoralis_-37.52_145.53,monogamy,open,monogamy,monogamy,microsatellite,4,no,species_coordinates,15,50,25,105,biparental,biparental
371Quillfeldt2012,total,Pachyptila_belcheri,thin-billed_prion,monogamy,34,20.6,34,20.6,-51.72,-61.28,no,microsatellite,2006,2007,2,December,January,single-year study,154,Pachyptila_belcheri,Pachyptila_belcheri,Pachyptila_belcheri,Pachyptila_belcheri,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,NA,NA,,NA,NA,152,1,0,0,0,0,0,Mono,NA,monogamy,Mono,0,BU,1,1,NA,NA,NA,NA,1,4,0,Non-territorial,Weak,-51.72,-61.28,Pachyptila_belcheri_-51.72_-61.28,monogamy,cavity,monogamy,monogamy,microsatellite,2,no,species_coordinates,7,27,7,27,biparental,biparental
185Hoi1997,total,Panurus_biarmicus,bearded_tit,monogamy,187,14.4,44,29.5,47.93,16.75,no,DNA_fingerprinting,1993,1994,2,March,June,no,155,Panurus_biarmicus,Panurus_biarmicus,Panurus_biarmicus,Panurus_biarmicus,coop_families,family,Cooperation,Cooperation,cooperation,cooperation,cooperation,12.4,18.6,,13.1,19.5,15.9,0,0,1,0,0,0,Mono,NA,monogamy,Mono,0,CP,3,13,NA,NA,NA,NA,1,4,0,Territorial,Weak,47.93,16.75,Panurus_biarmicus_47.93_16.75,monogamy,open,monogamy,monogamy,DNA_fingerprinting,2,no,species_coordinates,13,31,27,160,NA,NA
239Lee2009,total,Paradoxornis_webbianus,vinous-throated_parrotbills,monogamy,246,7.7,50,26,37.53,127.03,no,microsatellite,2005,2006,2,April,August,yes,156,Paradoxornis_webbianus,Paradoxornis_webbianus,Suthora_webbiana,Suthora_webbiana,family,family,Pair,Pair,biparental,biparental,biparental,7,12,,8.5,11,9.9,0,1,1,0,0,0,Mono,NA,monogamy,Mono,0,CP,3,7,NA,NA,NA,NA,1,4,0,Territorial,Weak,37.53,127.03,Paradoxornis_webbianus_37.53_127.03,monogamy,open,monogamy,monogamy,microsatellite,2,no,species_coordinates,13,37,19,227,biparental,biparental
463Dietrich2004,total,Parus_ater,coal_tit,monogamy,3559,31.4,483,70.8,52.45,7.25,yes,DNA_fingerprinting,2000,2002,3,April,July,yes,157,Parus_ater,Parus_ater,Periparus_ater,Periparus_ater,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,7,9.5,,8,9.8,8.916666667,0,0,1,1,1,0,Mono,NA,monogamy,Mono,0,"CP,CV",5,13,NA,NA,NA,NA,2,4,0,Territorial,Weak,52.45,7.25,Parus_ater_52.45_7.25,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,3,yes,species_coordinates,342,141,1118,2441,biparental,biparental
444Lubjuhn1999,total,Parus_ater,coal_tit,monogamy,158,25.3,20,75,52.33,11,yes,DNA_fingerprinting,1993,1993,1,April,July,single-year study,157,Parus_ater,Parus_ater,Periparus_ater,Periparus_ater,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,7,9.5,,8,9.8,8.916666667,0,0,1,1,1,0,Mono,NA,monogamy,Mono,0,"CP,CV",5,13,NA,NA,NA,NA,2,4,0,Territorial,Weak,52.33,11,Parus_ater_52.33_11,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,1,yes,species_coordinates,15,5,40,118,biparental,biparental
129Mennill2004,total,Parus_atricapillus,black-capped_chickadee,monogamy,351,14.8,57,33.3,44.57,-76.32,no,microsatellite,1997,2000,4,April,June,no,158,Parus_atricapillus,Parus_atricapillus,Poecile_atricapillus,Poecile_atricapillus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,13.6,14,,9.2,NA,11.88,0,1,0,0,0,0,Mono,NA,monogamy,Mono,0,NA,6,8,NA,NA,NA,NA,1,4,0,Territorial,Weak,44.57,-76.32,Parus_atricapillus_44.57_-76.32,monogamy,NA,monogamy,monogamy,microsatellite,4,no,species_coordinates,19,38,52,299,biparental,biparental
258Otter1998,total,Parus_atricapillus,black-capped_chickadee,monogamy,359,8.9,58,29.3,44.57,-76.32,NA,other,1992,1995,4,April,June,no,158,Parus_atricapillus,Parus_atricapillus,Poecile_atricapillus,Poecile_atricapillus,no_fam,no_fam,Pair,Pair,biparental,biparental,biparental,13.6,14,,9.2,NA,11.88,0,1,0,0,0,0,Mono,NA,monogamy,Mono,0,NA,6,8,NA,NA,NA,NA,1,4,0,Territorial,Weak,44.57,-76.32,Parus_atricapillus_44.57_-76.32,monogamy,NA,monogamy,monogamy,mixed_other,4,NA,species_coordinates,17,41,32,327,biparental,biparental
4Charmantier2003,total,Parus_caeruleus,blue_tit,monogamy,288,25.3,50,68,42.52,8.77,yes,microsatellite,2000,2001,2,May,June,yes,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,42.52,8.77,Parus_caeruleus_42.52_8.77,monogamy,cavity,monogamy,monogamy,microsatellite,2,yes,species_coordinates,34,16,73,215,biparental,biparental
4Charmantier2003,total,Parus_caeruleus,blue_tit,monogamy,427,14.05,50,46,43.66,3.67,yes,microsatellite,2000,2001,2,April,June,yes,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,43.66,3.67,Parus_caeruleus_43.66_3.67,monogamy,cavity,monogamy,monogamy,microsatellite,2,yes,species_coordinates,23,27,60,367,biparental,biparental
5Charmantier2004,total,Parus_caeruleus,blue_tit,monogamy,839,16.1,97,69.1,43.67,3.67,yes,microsatellite,2000,2002,3,April,June,other,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,43.67,3.67,Parus_caeruleus_43.67_3.67,monogamy,cavity,monogamy,monogamy,microsatellite,3,yes,species_coordinates,67,30,135,704,biparental,biparental
5Charmantier2004,total,Parus_caeruleus,blue_tit,monogamy,205,18,30,50,42.55,8.92,yes,microsatellite,2000,2002,3,April,June,other,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,42.55,8.92,Parus_caeruleus_42.55_8.92,monogamy,cavity,monogamy,monogamy,microsatellite,3,yes,species_coordinates,15,15,37,168,biparental,biparental
40de Jong2017,total,Parus_caeruleus,blue_tit,monogamy,NA,NA,84,27.4,53.13,6.58,yes,microsatellite,2010,2011,2,March,June,no,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,53.13,6.58,Parus_caeruleus_53.13_6.58,monogamy,cavity,monogamy,monogamy,microsatellite,2,yes,species_coordinates,23,61,NA,NA,biparental,biparental
9Dreiss2006,total,Parus_caeruleus,blue_tit,monogamy,850,13.8,84,48.8,48.28,4.28,yes,microsatellite,2002,2003,2,April,June,no,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,48.28,4.28,Parus_caeruleus_48.28_4.28,monogamy,cavity,monogamy,monogamy,microsatellite,2,yes,species_coordinates,41,43,117,733,biparental,biparental
246Foerster2003,total,Parus_caeruleus,blue_tit,monogamy,2452,15.7,248,NA,48.22,16.33,yes,microsatellite,1998,2001,4,April,June,no,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,48.22,16.33,Parus_caeruleus_48.22_16.33,monogamy,cavity,monogamy,monogamy,microsatellite,4,yes,species_coordinates,NA,NA,385,2067,biparental,biparental
14Gullberg1992,total,Parus_caeruleus,blue_tit,monogamy,51,5.9,7,28.6,59.83,17.63,yes,DNA_fingerprinting,1988,1988,1,April,June,single-year study,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,59.83,17.63,Parus_caeruleus_59.83_17.63,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,1,yes,species_coordinates,2,5,3,48,biparental,biparental
276Johannessen2005,total,Parus_caeruleus,blue_tit,monogamy,88,6.8,14,28.6,59.93,10.55,yes,microsatellite,1999,2003,5,April,June,no,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,59.93,10.55,Parus_caeruleus_59.93_10.55,monogamy,cavity,monogamy,monogamy,microsatellite,5,yes,species_coordinates,4,10,6,82,biparental,biparental
50Kempenaers1997,total,Parus_caeruleus,blue_tit,monogamy,1443,12.5,165,41.8,51.25,4.47,yes,DNA_fingerprinting,1990,1993,4,March,June,yes,159,Parus_caeruleus,Parus_caeruleus,Cyanistes_caeruleus,Cyanistes_caeruleus,no_fam,no_fam,pair,Pair,biparental,biparental,biparental,9.1,15,,8.4,13.6,11.38333333,0,0,0,1,1,0,Mono,Poly,mixed,MonoPoly,0,"CV,O",6,13,no,1.4,Clements_name,NA,1,4,0,Territorial,Weak,51.25,4.47,Parus_caeruleus_51.25_4.47,monogamy,cavity,monogamy,monogamy,DNA_fingerprinting,4,yes,species_coordinates,69,96,180,1263,biparental,biparental
